question,subject,choices,answer,qa
"Was meinte Charles Krauthammer mit einem ""unipolaren Moment"", als er das System nach dem Kalten Krieg beschrieb?",us_foreign_policy,"['Die Chance für die Vereinigten Staaten, die Macht mit anderen Ländern der Welt zu teilen.', 'Eine Gelegenheit , den Zusammenbruch der Sowjetunion zu nutzen , um die Macht der USA auszuweiten .', 'Ein internationales System, das keiner Bedrohung ausgesetzt war.', 'Die nie endende Herrschaft der Vereinigten Staaten']",1,"Frage: Was meinte Charles Krauthammer mit einem ""unipolaren Moment"", als er das System nach dem Kalten Krieg beschrieb?

Antwortoptionen: ['Die Chance für die Vereinigten Staaten, die Macht mit anderen Ländern der Welt zu teilen.', 'Eine Gelegenheit , den Zusammenbruch der Sowjetunion zu nutzen , um die Macht der USA auszuweiten .', 'Ein internationales System, das keiner Bedrohung ausgesetzt war.', 'Die nie endende Herrschaft der Vereinigten Staaten']

Antwort: Eine Gelegenheit , den Zusammenbruch der Sowjetunion zu nutzen , um die Macht der USA auszuweiten ."
"Welche der folgenden Parteien hält es für unmoralisch, im Ausland Gewalt einzusetzen, um gute Dinge zu tun (z. B. Schutz der Menschenrechte, Demokratie usw.)?",us_foreign_policy,"['Realismus', 'Idealismus', 'Der Liberalismus', 'Keine der oben genannten']",0,"Frage: Welche der folgenden Parteien hält es für unmoralisch, im Ausland Gewalt einzusetzen, um gute Dinge zu tun (z. B. Schutz der Menschenrechte, Demokratie usw.)?

Antwortoptionen: ['Realismus', 'Idealismus', 'Der Liberalismus', 'Keine der oben genannten']

Antwort: Realismus"
Was ist nach Ansicht der Realisten der grundlegende Unterschied zwischen dem internationalen System und dem heimischen System?,us_foreign_policy,"['Bewaffnete Konflikte', 'Anarchie', 'Institutionen', 'Keine gemeinsame Sprache']",1,"Frage: Was ist nach Ansicht der Realisten der grundlegende Unterschied zwischen dem internationalen System und dem heimischen System?

Antwortoptionen: ['Bewaffnete Konflikte', 'Anarchie', 'Institutionen', 'Keine gemeinsame Sprache']

Antwort: Anarchie"
"Was ist NICHT ein Grund, warum zwischenstaatliche Organisationen bei der Förderung der Menschenrechte unwirksam sind?",us_foreign_policy,"['Diese Organisationen identifizieren lediglich jene Staaten, die bereits die Menschenrechte unterstützen', 'Sie können nicht genug Informationen darüber bekommen , welche Führer ihre Bürger missbrauchen werden .', 'Diese Organisationen sind kaum in der Lage, missbräuchliche Führer einzudämmen', 'Keine der oben genannten']",1,"Frage: Was ist NICHT ein Grund, warum zwischenstaatliche Organisationen bei der Förderung der Menschenrechte unwirksam sind?

Antwortoptionen: ['Diese Organisationen identifizieren lediglich jene Staaten, die bereits die Menschenrechte unterstützen', 'Sie können nicht genug Informationen darüber bekommen , welche Führer ihre Bürger missbrauchen werden .', 'Diese Organisationen sind kaum in der Lage, missbräuchliche Führer einzudämmen', 'Keine der oben genannten']

Antwort: Sie können nicht genug Informationen darüber bekommen , welche Führer ihre Bürger missbrauchen werden ."
Warum könnte das 'Philadelphianische System' mit der Vorstellung des amerikanischen Exzeptionalismus in Verbindung gebracht werden?,us_foreign_policy,"['Er förderte eine stärkere Einbeziehung in die europäische Politik', 'Es wurde als die Antithese der europäischen Politik konzipiert', 'Es schuf eine große stehende Armee', 'Es förderte die Zentralisierung der politischen Macht in den USA.']",1,"Frage: Warum könnte das 'Philadelphianische System' mit der Vorstellung des amerikanischen Exzeptionalismus in Verbindung gebracht werden?

Antwortoptionen: ['Er förderte eine stärkere Einbeziehung in die europäische Politik', 'Es wurde als die Antithese der europäischen Politik konzipiert', 'Es schuf eine große stehende Armee', 'Es förderte die Zentralisierung der politischen Macht in den USA.']

Antwort: Es wurde als die Antithese der europäischen Politik konzipiert"
Welche der folgenden Faktoren sind mögliche Einschränkungen für die US-Außenpolitische Entscheidungsfindung?,us_foreign_policy,"['Außenpolitik anderer Staaten', 'Internationales Recht', 'Zwischenstaatliche Organisationen', 'Alle oben genannten']",3,"Frage: Welche der folgenden Faktoren sind mögliche Einschränkungen für die US-Außenpolitische Entscheidungsfindung?

Antwortoptionen: ['Außenpolitik anderer Staaten', 'Internationales Recht', 'Zwischenstaatliche Organisationen', 'Alle oben genannten']

Antwort: Alle oben genannten"
"Die Entspannung, oder die Entspannung der Spannungen in Verbindung mit festen Garantien für die gegenseitige Sicherheit, stellte eine Verschiebung der amerikanischen Außenpolitik in Richtung der kommunistischen Welt dar, die von",us_foreign_policy,"['Das ist Richard Nixon.', 'Eugene McCarthy', 'Das ist Lyndon Johnson.', 'Das ist Robert Kennedy.']",0,"Frage: Die Entspannung, oder die Entspannung der Spannungen in Verbindung mit festen Garantien für die gegenseitige Sicherheit, stellte eine Verschiebung der amerikanischen Außenpolitik in Richtung der kommunistischen Welt dar, die von

Antwortoptionen: ['Das ist Richard Nixon.', 'Eugene McCarthy', 'Das ist Lyndon Johnson.', 'Das ist Robert Kennedy.']

Antwort: Das ist Richard Nixon."
"Welches ist nicht Bestandteil des ""amerikanischen Glaubensbekenntnisses""?",us_foreign_policy,"['Freiheit', 'Gleichberechtigung', 'Selbstherrschaft', 'Individualismus']",2,"Frage: Welches ist nicht Bestandteil des ""amerikanischen Glaubensbekenntnisses""?

Antwortoptionen: ['Freiheit', 'Gleichberechtigung', 'Selbstherrschaft', 'Individualismus']

Antwort: Selbstherrschaft"
Während der ersten Jahre seiner Amtszeit betonte Reagans Außen- und Verteidigungspolitik,us_foreign_policy,"['nukleare Abrüstung.', 'Entspannung.', 'Antikommunismus.', 'internationale Freihandelsbeziehungen.']",2,"Frage: Während der ersten Jahre seiner Amtszeit betonte Reagans Außen- und Verteidigungspolitik

Antwortoptionen: ['nukleare Abrüstung.', 'Entspannung.', 'Antikommunismus.', 'internationale Freihandelsbeziehungen.']

Antwort: Antikommunismus."
Der Vietnamkrieg kann als,us_foreign_policy,"['ein Krieg, der die Vereinigten Staaten zutiefst spaltete und Zynismus gegenüber der amerikanischen Regierung förderte.', 'ein Beispiel für die Doktrin der Eindämmung, denn die US-Einmischung war darauf ausgerichtet, den Fall Südvietnams an die Kommunisten zu verhindern.', 'Ein Beispiel dafür, wie selbst eine große Macht möglicherweise nicht in der Lage ist, sich gegen einen entschlossenen Feind durchzusetzen, es sei denn, es gibt ein klares Ziel und den nationalen Willen, dies zu tun.', 'All das oben Gesagte ist wahr.']",3,"Frage: Der Vietnamkrieg kann als

Antwortoptionen: ['ein Krieg, der die Vereinigten Staaten zutiefst spaltete und Zynismus gegenüber der amerikanischen Regierung förderte.', 'ein Beispiel für die Doktrin der Eindämmung, denn die US-Einmischung war darauf ausgerichtet, den Fall Südvietnams an die Kommunisten zu verhindern.', 'Ein Beispiel dafür, wie selbst eine große Macht möglicherweise nicht in der Lage ist, sich gegen einen entschlossenen Feind durchzusetzen, es sei denn, es gibt ein klares Ziel und den nationalen Willen, dies zu tun.', 'All das oben Gesagte ist wahr.']

Antwort: All das oben Gesagte ist wahr."
"Die Abteilungen der Exekutive, die den Präsidenten bei der Gestaltung und Durchführung der US-Außenpolitik unterstützen, werden als",us_foreign_policy,"['die Vereinten Nationen.', 'Der Nationale Sicherheitsrat.', 'Das Außenministerium.', 'die Nationale Sicherheitsagentur.']",2,"Frage: Die Abteilungen der Exekutive, die den Präsidenten bei der Gestaltung und Durchführung der US-Außenpolitik unterstützen, werden als

Antwortoptionen: ['die Vereinten Nationen.', 'Der Nationale Sicherheitsrat.', 'Das Außenministerium.', 'die Nationale Sicherheitsagentur.']

Antwort: Das Außenministerium."
Die größte Erhöhung der Verteidigungsausgaben in Friedenszeiten in der amerikanischen Geschichte ereignete sich unter welchem Präsidenten?,us_foreign_policy,"['Jimmy Carter .', 'Ronald Reagan', 'Das ist Bill Clinton.', 'Dwight Eisenhower']",1,"Frage: Die größte Erhöhung der Verteidigungsausgaben in Friedenszeiten in der amerikanischen Geschichte ereignete sich unter welchem Präsidenten?

Antwortoptionen: ['Jimmy Carter .', 'Ronald Reagan', 'Das ist Bill Clinton.', 'Dwight Eisenhower']

Antwort: Ronald Reagan"
"Was verursachte 2005 einen öffentlichen Aufruhr, an dem die National Security Agency beteiligt war?",us_foreign_policy,"['Offenbarungen, dass die NSA die Kommunikation amerikanischer Bürger überwacht, ohne einen Haftbefehl zu erhalten.', 'Ein durchgesickertes Memo, das die Ereignisse vom 11. September 2001 mit dem Demokratischen Nationalkomitee in Verbindung brachte.', 'Offenbarungen, dass die NSA Gefangene in Guantanamo, Kuba, gefoltert hat', 'Ein scharfer Bericht, der die Regierung von George W. Bush dafür verurteilt, daß sie 'den Krieg gegen den Irak auf einem Fundament aus treibendem Sand begründet hat'']",0,"Frage: Was verursachte 2005 einen öffentlichen Aufruhr, an dem die National Security Agency beteiligt war?

Antwortoptionen: ['Offenbarungen, dass die NSA die Kommunikation amerikanischer Bürger überwacht, ohne einen Haftbefehl zu erhalten.', 'Ein durchgesickertes Memo, das die Ereignisse vom 11. September 2001 mit dem Demokratischen Nationalkomitee in Verbindung brachte.', 'Offenbarungen, dass die NSA Gefangene in Guantanamo, Kuba, gefoltert hat', 'Ein scharfer Bericht, der die Regierung von George W. Bush dafür verurteilt, daß sie 'den Krieg gegen den Irak auf einem Fundament aus treibendem Sand begründet hat'']

Antwort: Offenbarungen, dass die NSA die Kommunikation amerikanischer Bürger überwacht, ohne einen Haftbefehl zu erhalten."
Was war der Marshall-Plan?,us_foreign_policy,"['Ein Plan, der wirtschaftliche Hilfe für den Wiederaufbau Europas bereitstellte.', 'Ein Plan zur Unterstützung Griechenlands und der Türkei bei der Bekämpfung sowjetischer und sowjetisch unterstützter Bedrohungen', 'Ein Plan, der Europa mit militärischer Hilfe versorgte, um der sowjetischen Bedrohung entgegenzuwirken.', 'Der Plan , den Kommunismus in Asien zu stoppen .']",0,"Frage: Was war der Marshall-Plan?

Antwortoptionen: ['Ein Plan, der wirtschaftliche Hilfe für den Wiederaufbau Europas bereitstellte.', 'Ein Plan zur Unterstützung Griechenlands und der Türkei bei der Bekämpfung sowjetischer und sowjetisch unterstützter Bedrohungen', 'Ein Plan, der Europa mit militärischer Hilfe versorgte, um der sowjetischen Bedrohung entgegenzuwirken.', 'Der Plan , den Kommunismus in Asien zu stoppen .']

Antwort: Ein Plan, der wirtschaftliche Hilfe für den Wiederaufbau Europas bereitstellte."
"Die bürokratische Politik schlägt vor, daß wir uns in bezug auf Atomwaffen um welche der folgenden Dinge Sorgen machen sollten?",us_foreign_policy,"['Mit der Fähigkeit , den mächtigsten Rivalen abzuschrecken .', 'Die Fähigkeit, kleinere Staaten abzuschrecken', 'Wie werden nukleare Angriffe erkannt und darauf reagiert? Wer kontrolliert die Waffen?', 'Die bürokratische Politik liefert keine Informationen über die Verbreitung und den Einsatz von Atomwaffen']",2,"Frage: Die bürokratische Politik schlägt vor, daß wir uns in bezug auf Atomwaffen um welche der folgenden Dinge Sorgen machen sollten?

Antwortoptionen: ['Mit der Fähigkeit , den mächtigsten Rivalen abzuschrecken .', 'Die Fähigkeit, kleinere Staaten abzuschrecken', 'Wie werden nukleare Angriffe erkannt und darauf reagiert? Wer kontrolliert die Waffen?', 'Die bürokratische Politik liefert keine Informationen über die Verbreitung und den Einsatz von Atomwaffen']

Antwort: Wie werden nukleare Angriffe erkannt und darauf reagiert? Wer kontrolliert die Waffen?"
Welche Probleme sollen nach Ansicht internationaler Institutionalisten von internationalen Institutionen gelöst werden?,us_foreign_policy,"['Krieg', 'Anarchie', 'Kollektive Aktionen und Koordinierungsprobleme', 'Alle oben genannten']",3,"Frage: Welche Probleme sollen nach Ansicht internationaler Institutionalisten von internationalen Institutionen gelöst werden?

Antwortoptionen: ['Krieg', 'Anarchie', 'Kollektive Aktionen und Koordinierungsprobleme', 'Alle oben genannten']

Antwort: Alle oben genannten"
"Was wurde mit dem Ausdruck ""Neue Weltordnung"" gemeint?",us_foreign_policy,"['Ein neuer demokratischer Internationalismus unter Führung der Vereinigten Staaten', 'Ein neues Kräfteverhältnis zwischen den USA und China', 'Ein neuer globaler wirtschaftlicher Rahmen', 'Eine neue Ära der Globalisierung']",0,"Frage: Was wurde mit dem Ausdruck ""Neue Weltordnung"" gemeint?

Antwortoptionen: ['Ein neuer demokratischer Internationalismus unter Führung der Vereinigten Staaten', 'Ein neues Kräfteverhältnis zwischen den USA und China', 'Ein neuer globaler wirtschaftlicher Rahmen', 'Eine neue Ära der Globalisierung']

Antwort: Ein neuer demokratischer Internationalismus unter Führung der Vereinigten Staaten"
Die bekannteste und vielleicht wichtigste internationale Organisation ist,us_foreign_policy,"['die Vereinten Nationen.', 'die Organisation des Nordatlantischen Vertrags (NATO).', 'die Organisation der Erdölexportländer (OPEC).', 'die Welthandelsorganisation (WTO).']",0,"Frage: Die bekannteste und vielleicht wichtigste internationale Organisation ist

Antwortoptionen: ['die Vereinten Nationen.', 'die Organisation des Nordatlantischen Vertrags (NATO).', 'die Organisation der Erdölexportländer (OPEC).', 'die Welthandelsorganisation (WTO).']

Antwort: die Vereinten Nationen."
"Was wurde mit dem Begriff ""amerikanische Multiplikationstabelle"" gemeint?",us_foreign_policy,"['Zunahme der US-Bevölkerung', 'Zunahme der US-Finanzen', 'Erhöhung der militärischen Fähigkeiten der USA', 'Zunahme des internationalen Einflusses der USA']",0,"Frage: Was wurde mit dem Begriff ""amerikanische Multiplikationstabelle"" gemeint?

Antwortoptionen: ['Zunahme der US-Bevölkerung', 'Zunahme der US-Finanzen', 'Erhöhung der militärischen Fähigkeiten der USA', 'Zunahme des internationalen Einflusses der USA']

Antwort: Zunahme der US-Bevölkerung"
Welche der folgenden Mechanismen wirken bei globalen und regionalen internationalen Handelsabkommen?,us_foreign_policy,"['Reziprozität über mehrere Elemente hinweg', 'Reputationsbedenken der Akteure', 'Nebenzahlungen für die Anpassung an die Organisation (wie die Gemeinsame Agrarpolitik in der EU)', 'ALLE der oben genannten']",3,"Frage: Welche der folgenden Mechanismen wirken bei globalen und regionalen internationalen Handelsabkommen?

Antwortoptionen: ['Reziprozität über mehrere Elemente hinweg', 'Reputationsbedenken der Akteure', 'Nebenzahlungen für die Anpassung an die Organisation (wie die Gemeinsame Agrarpolitik in der EU)', 'ALLE der oben genannten']

Antwort: ALLE der oben genannten"
Warum war Lincoln gegen die Expansion der USA nach Süden?,us_foreign_policy,"['Es hätte die USA wirtschaftlich ausgelaugt.', 'Es hätte die Kompromittierung des Widerstands gegen die Sklaverei mit sich gebracht.', 'Es hätte die Einwanderung in die USA erhöht.', 'Keine der oben genannten']",1,"Frage: Warum war Lincoln gegen die Expansion der USA nach Süden?

Antwortoptionen: ['Es hätte die USA wirtschaftlich ausgelaugt.', 'Es hätte die Kompromittierung des Widerstands gegen die Sklaverei mit sich gebracht.', 'Es hätte die Einwanderung in die USA erhöht.', 'Keine der oben genannten']

Antwort: Es hätte die Kompromittierung des Widerstands gegen die Sklaverei mit sich gebracht."
"Die zunehmenden Spannungen zwischen den Vereinigten Staaten und der Sowjetunion führten zu einer Politik, die John Foster Dulles als",us_foreign_policy,"[''sichere gegenseitige Zerstörung'.', ''Bringmanship' heißt das.', ''Realismus'.', ''nicht in meinem Hinterhof'.']",1,"Frage: Die zunehmenden Spannungen zwischen den Vereinigten Staaten und der Sowjetunion führten zu einer Politik, die John Foster Dulles als

Antwortoptionen: [''sichere gegenseitige Zerstörung'.', ''Bringmanship' heißt das.', ''Realismus'.', ''nicht in meinem Hinterhof'.']

Antwort: ""Bringmanship"" heißt das."
"Warum behaupten einige Gelehrte, Reagan habe 'den Kalten Krieg gewonnen'?",us_foreign_policy,"['Die Militärausgaben der ersten Amtszeit Reagans zwangen die Sowjetunion, ihre internationalen Verpflichtungen einzuhalten.', 'Reagan förderte die Zusammenarbeit mit der Sowjetunion .', 'Reagan ermutigte zu einer sanfteren Herangehensweise an den Kommunismus .', 'Reagan reduzierte die Militärausgaben und dies erlaubte der Sowjetunion den Raum zu reformieren']",0,"Frage: Warum behaupten einige Gelehrte, Reagan habe 'den Kalten Krieg gewonnen'?

Antwortoptionen: ['Die Militärausgaben der ersten Amtszeit Reagans zwangen die Sowjetunion, ihre internationalen Verpflichtungen einzuhalten.', 'Reagan förderte die Zusammenarbeit mit der Sowjetunion .', 'Reagan ermutigte zu einer sanfteren Herangehensweise an den Kommunismus .', 'Reagan reduzierte die Militärausgaben und dies erlaubte der Sowjetunion den Raum zu reformieren']

Antwort: Die Militärausgaben der ersten Amtszeit Reagans zwangen die Sowjetunion, ihre internationalen Verpflichtungen einzuhalten."
Was bedeutet der amerikanische Exzeptionalismus für die Weltwirtschaft?,us_foreign_policy,"['Sie fördert den Einsatz von Tarifen', 'Sie fördert die Verstaatlichung.', 'Sie fördert die Liberalisierung des Welthandels', 'Sie fördert die Umverteilung des Wohlstands.']",2,"Frage: Was bedeutet der amerikanische Exzeptionalismus für die Weltwirtschaft?

Antwortoptionen: ['Sie fördert den Einsatz von Tarifen', 'Sie fördert die Verstaatlichung.', 'Sie fördert die Liberalisierung des Welthandels', 'Sie fördert die Umverteilung des Wohlstands.']

Antwort: Sie fördert die Liberalisierung des Welthandels"
Was waren die wichtigsten Institutionen der liberalen internationalen Wirtschaftsordnung? I. GATT II. IWF III. Weltbank IV. NATO,us_foreign_policy,"['Nur intravenös', 'II und III', 'I, II und III', 'I, II, III und IV']",2,"Frage: Was waren die wichtigsten Institutionen der liberalen internationalen Wirtschaftsordnung? I. GATT II. IWF III. Weltbank IV. NATO

Antwortoptionen: ['Nur intravenös', 'II und III', 'I, II und III', 'I, II, III und IV']

Antwort: I, II und III"
"Welcher Faktor ist nach Ansicht von Rosenau wichtig, um das außenpolitische Verhalten der Vereinigten Staaten zu erklären?",us_foreign_policy,"['Das externe Umfeld des internationalen Systems', 'Inländisches Umfeld, Regierung und Bürokratie', 'Die individuelle Persönlichkeit des Präsidenten.', 'Alle oben genannten']",3,"Frage: Welcher Faktor ist nach Ansicht von Rosenau wichtig, um das außenpolitische Verhalten der Vereinigten Staaten zu erklären?

Antwortoptionen: ['Das externe Umfeld des internationalen Systems', 'Inländisches Umfeld, Regierung und Bürokratie', 'Die individuelle Persönlichkeit des Präsidenten.', 'Alle oben genannten']

Antwort: Alle oben genannten"
Wie viele Staaten im internationalen System haben derzeit wahrscheinlich Atomwaffen?,us_foreign_policy,"['Weniger als 7', 'Zwischen 8 und 15', 'Zwischen 16 und 25', 'Mehr als 25']",1,"Frage: Wie viele Staaten im internationalen System haben derzeit wahrscheinlich Atomwaffen?

Antwortoptionen: ['Weniger als 7', 'Zwischen 8 und 15', 'Zwischen 16 und 25', 'Mehr als 25']

Antwort: Zwischen 8 und 15"
Warum wird NSC 68 als Wendepunkt in der US-Außenpolitik des Kalten Krieges angesehen?,us_foreign_policy,"['Er wies auf den Vorrang der wirtschaftlichen Eindämmung hin.', 'Es zeigte den Wunsch, sich mit der Sowjetunion auseinanderzusetzen.', 'Es zeigte eine Verschiebung in Richtung militärischer Eindämmung.', 'Es verzichtet auf die Idee der Eindämmung']",2,"Frage: Warum wird NSC 68 als Wendepunkt in der US-Außenpolitik des Kalten Krieges angesehen?

Antwortoptionen: ['Er wies auf den Vorrang der wirtschaftlichen Eindämmung hin.', 'Es zeigte den Wunsch, sich mit der Sowjetunion auseinanderzusetzen.', 'Es zeigte eine Verschiebung in Richtung militärischer Eindämmung.', 'Es verzichtet auf die Idee der Eindämmung']

Antwort: Es zeigte eine Verschiebung in Richtung militärischer Eindämmung."
"Was wurde mit dem Ausdruck ""Schurkenstaaten"" gemeint?",us_foreign_policy,"['Staaten, die während des Kalten Krieges mit der UdSSR verbündet waren', 'Staaten außerhalb der 'Familie der Nationen'', 'Kommunistische Staaten', 'Die ehemaligen Sowjetstaaten']",1,"Frage: Was wurde mit dem Ausdruck ""Schurkenstaaten"" gemeint?

Antwortoptionen: ['Staaten, die während des Kalten Krieges mit der UdSSR verbündet waren', 'Staaten außerhalb der 'Familie der Nationen'', 'Kommunistische Staaten', 'Die ehemaligen Sowjetstaaten']

Antwort: Staaten außerhalb der ""Familie der Nationen"""
"Die außenpolitische Doktrin, dass europäische Nationen sich von Lateinamerika fernhalten sollten, ist bekannt als",us_foreign_policy,"['die Powell-Doktrin.', 'die Roosevelt-Doktrin.', 'Die Bush-Doktrin.', 'Die Monroe-Doktrin.']",3,"Frage: Die außenpolitische Doktrin, dass europäische Nationen sich von Lateinamerika fernhalten sollten, ist bekannt als

Antwortoptionen: ['die Powell-Doktrin.', 'die Roosevelt-Doktrin.', 'Die Bush-Doktrin.', 'Die Monroe-Doktrin.']

Antwort: Die Monroe-Doktrin."
"Warum neigen zeitgenössische europäische liberale Demokraten dazu, dem Einfluss des Exzeptionalismus auf die amerikanische Außenpolitik zu widersprechen?",us_foreign_policy,"['Sie sehen darin eine Herausforderung für den globalen Einfluss Europas.', 'Sie sehen darin eine ideologische Fassade des US-Imperialismus.', 'Sie sehen es als ein vorübergehendes Phänomen.', 'Keine der oben genannten']",1,"Frage: Warum neigen zeitgenössische europäische liberale Demokraten dazu, dem Einfluss des Exzeptionalismus auf die amerikanische Außenpolitik zu widersprechen?

Antwortoptionen: ['Sie sehen darin eine Herausforderung für den globalen Einfluss Europas.', 'Sie sehen darin eine ideologische Fassade des US-Imperialismus.', 'Sie sehen es als ein vorübergehendes Phänomen.', 'Keine der oben genannten']

Antwort: Sie sehen darin eine ideologische Fassade des US-Imperialismus."
In welchem Sinne könnte der Exzeptionalismus eine Verbindung zwischen isolationistischen und internationalistischen Strategien herstellen?,us_foreign_policy,"['Beide fördern eine Weltregierung.', 'Beide konzentrieren sich auf den Niedergang der amerikanischen Macht', 'Es tut es nicht - die beiden sind grundsätzlich entgegengesetzt', 'Beide können als verschiedene Mittel zur Erreichung der gleichen liberalen Ziele angesehen werden.']",3,"Frage: In welchem Sinne könnte der Exzeptionalismus eine Verbindung zwischen isolationistischen und internationalistischen Strategien herstellen?

Antwortoptionen: ['Beide fördern eine Weltregierung.', 'Beide konzentrieren sich auf den Niedergang der amerikanischen Macht', 'Es tut es nicht - die beiden sind grundsätzlich entgegengesetzt', 'Beide können als verschiedene Mittel zur Erreichung der gleichen liberalen Ziele angesehen werden.']

Antwort: Beide können als verschiedene Mittel zur Erreichung der gleichen liberalen Ziele angesehen werden."
"Warum neigen Realisten dazu, dem Einfluss des Exzeptionalismus auf die amerikanische Außenpolitik zu widersprechen?",us_foreign_policy,"['Es führt zu einer verringerten Konzentration auf die kollektive Sicherheit.', 'Es verringert die Aussichten auf eine Weltregierung', 'Es erhöht die Aussichten auf eine Weltregierung', 'Es führt zu einer verringerten Konzentration auf Sicherheit, Macht und Interessen']",3,"Frage: Warum neigen Realisten dazu, dem Einfluss des Exzeptionalismus auf die amerikanische Außenpolitik zu widersprechen?

Antwortoptionen: ['Es führt zu einer verringerten Konzentration auf die kollektive Sicherheit.', 'Es verringert die Aussichten auf eine Weltregierung', 'Es erhöht die Aussichten auf eine Weltregierung', 'Es führt zu einer verringerten Konzentration auf Sicherheit, Macht und Interessen']

Antwort: Es führt zu einer verringerten Konzentration auf Sicherheit, Macht und Interessen"
Welche Merkmale zeichnen die sozioökonomischen Berichte über die Außenpolitik der USA im Kalten Krieg aus?,us_foreign_policy,"['Ein Schwerpunkt auf Klassen- und wirtschaftlichen Interessen', 'Ein Schwerpunkt auf der liberalen Ideologie', 'Ein Schwerpunkt auf Sprache und Kultur', 'Alle oben genannten']",0,"Frage: Welche Merkmale zeichnen die sozioökonomischen Berichte über die Außenpolitik der USA im Kalten Krieg aus?

Antwortoptionen: ['Ein Schwerpunkt auf Klassen- und wirtschaftlichen Interessen', 'Ein Schwerpunkt auf der liberalen Ideologie', 'Ein Schwerpunkt auf Sprache und Kultur', 'Alle oben genannten']

Antwort: Ein Schwerpunkt auf Klassen- und wirtschaftlichen Interessen"
Was argumentierte Paul Kennedy in seinem Buch The Rise and Fall of the Great Powers?,us_foreign_policy,"['Alle führenden Volkswirtschaften der Welt gingen aufgrund des niedrigen Wachstums und der Inflationsrate zurück.', 'Die Vereinigten Staaten konnten nicht länger eine Supermacht bleiben und waren im Niedergang', 'Die weiche Macht der Vereinigten Staaten würde es ihr ermöglichen, ihren Niedergang zu vermeiden.', 'Der Aufstieg Japans wurde übertrieben.']",1,"Frage: Was argumentierte Paul Kennedy in seinem Buch The Rise and Fall of the Great Powers?

Antwortoptionen: ['Alle führenden Volkswirtschaften der Welt gingen aufgrund des niedrigen Wachstums und der Inflationsrate zurück.', 'Die Vereinigten Staaten konnten nicht länger eine Supermacht bleiben und waren im Niedergang', 'Die weiche Macht der Vereinigten Staaten würde es ihr ermöglichen, ihren Niedergang zu vermeiden.', 'Der Aufstieg Japans wurde übertrieben.']

Antwort: Die Vereinigten Staaten konnten nicht länger eine Supermacht bleiben und waren im Niedergang"
Der Joint Chiefs of Staff besteht aus,us_foreign_policy,"['die kritischen innen- und außenpolitischen Berater des Präsidenten.', 'Außenpolitische Berater, die sich täglich mit dem Präsidenten treffen.', 'die befehlshabenden Offiziere jeder Abteilung der Streitkräfte, zusammen mit einem Vorsitzenden und einem stellvertretenden Vorsitzenden.', 'die höchsten Generäle der US-Armee.']",2,"Frage: Der Joint Chiefs of Staff besteht aus

Antwortoptionen: ['die kritischen innen- und außenpolitischen Berater des Präsidenten.', 'Außenpolitische Berater, die sich täglich mit dem Präsidenten treffen.', 'die befehlshabenden Offiziere jeder Abteilung der Streitkräfte, zusammen mit einem Vorsitzenden und einem stellvertretenden Vorsitzenden.', 'die höchsten Generäle der US-Armee.']

Antwort: die befehlshabenden Offiziere jeder Abteilung der Streitkräfte, zusammen mit einem Vorsitzenden und einem stellvertretenden Vorsitzenden."
Was ist amerikanischer Exzeptionalismus?,us_foreign_policy,"['Die Überzeugung, dass die Vereinigten Staaten sich von anderen Großmächten unterscheiden, weil sie sich nicht nur mit Macht, sondern auch mit Prinzipien beschäftigen.', 'Der Glaube, dass die Vereinigten Staaten anders sind, weil sie die mächtigste Nation der Welt sind.', 'Der Glaube, dass die Vereinigten Staaten pazifistisch sind.', 'Die Überzeugung, dass die Vereinigten Staaten anders sind, weil sie mehr von wirtschaftlichen Faktoren motiviert sind als andere Länder.']",0,"Frage: Was ist amerikanischer Exzeptionalismus?

Antwortoptionen: ['Die Überzeugung, dass die Vereinigten Staaten sich von anderen Großmächten unterscheiden, weil sie sich nicht nur mit Macht, sondern auch mit Prinzipien beschäftigen.', 'Der Glaube, dass die Vereinigten Staaten anders sind, weil sie die mächtigste Nation der Welt sind.', 'Der Glaube, dass die Vereinigten Staaten pazifistisch sind.', 'Die Überzeugung, dass die Vereinigten Staaten anders sind, weil sie mehr von wirtschaftlichen Faktoren motiviert sind als andere Länder.']

Antwort: Die Überzeugung, dass die Vereinigten Staaten sich von anderen Großmächten unterscheiden, weil sie sich nicht nur mit Macht, sondern auch mit Prinzipien beschäftigen."
"Die Rolle des Sammelns und der Interpretation von Informationen über ausländische Länder, um es den politischen Entscheidungsträgern zu ermöglichen, gute außenpolitische Entscheidungen zu treffen, wurde der",us_foreign_policy,"['die Central Intelligence Agency (CIA).', 'das Federal Bureau of Investigation (FBI).', 'Der Nationale Sicherheitsrat.', 'A und B sind beide richtig.']",0,"Frage: Die Rolle des Sammelns und der Interpretation von Informationen über ausländische Länder, um es den politischen Entscheidungsträgern zu ermöglichen, gute außenpolitische Entscheidungen zu treffen, wurde der

Antwortoptionen: ['die Central Intelligence Agency (CIA).', 'das Federal Bureau of Investigation (FBI).', 'Der Nationale Sicherheitsrat.', 'A und B sind beide richtig.']

Antwort: die Central Intelligence Agency (CIA)."
