Unnamed: 0.1,Unnamed: 0,instruct,qa,_doc_id
885,885,"Q: Bobby needs to buy a new pair of fancy shoes.  He decides to go to a cobbler and get them handmade.  The cobbler charges $250 to make the mold.  He then charges $75 an hour for 8 hours to make the shoes.  The cobbler agrees to only charge 80% of the cost for work to make the shoes, since it is his first pair of shoes.  How much did Bobby pay?
A: Let's think step by step.
The cost of labor is 75*8=$<<75*8=600>>600
So Bobby pays 600*.8=$<<600*.8=480>>480
So that means Bobby pays 480+250=$<<480+250=730>>730
#### 730","Q: Bobby needs to buy a new pair of fancy shoes.  He decides to go to a cobbler and get them handmade.  The cobbler charges $250 to make the mold.  He then charges $75 an hour for 8 hours to make the shoes.  The cobbler agrees to only charge 80% of the cost for work to make the shoes, since it is his first pair of shoes.  How much did Bobby pay?
A: Let's think step by step.
The cost of labor is 75*8=$<<75*8=600>>600
So Bobby pays 600*.8=$<<600*.8=480>>480
So that means Bobby pays 480+250=$<<480+250=730>>730
The answer is 730",885
886,886,"Q: Jack went to a supermarket with $100 and bought 4 bottles of water. Then his mother called him and asked him to buy twice as many bottles as he already bought. Each bottle cost $2. Finally, he also bought half a pound of cheese and 1 pound of cheese costs $10. How much money does Jack have remaining?
A: Let's think step by step.
Jack's mother asked him to buy 2 * 4 = <<2*4=8>>8 bottles of water.
Thus Jack bought 4 + 8 = <<4+8=12>>12 bottles of water in total.
Altogether, the bottles of water cost 12 * $2 = $<<12*2=24>>24.
The cheese cost 1/2 * $10 = $<<10*0.5=5>>5.
So Jack spent $24 + $5 = $<<24+5=29>>29 on water and cheese.
Since he started with $100, he now has $100 - $29 = $<<100-29=71>>71 left.
#### 71","Q: Jack went to a supermarket with $100 and bought 4 bottles of water. Then his mother called him and asked him to buy twice as many bottles as he already bought. Each bottle cost $2. Finally, he also bought half a pound of cheese and 1 pound of cheese costs $10. How much money does Jack have remaining?
A: Let's think step by step.
Jack's mother asked him to buy 2 * 4 = <<2*4=8>>8 bottles of water.
Thus Jack bought 4 + 8 = <<4+8=12>>12 bottles of water in total.
Altogether, the bottles of water cost 12 * $2 = $<<12*2=24>>24.
The cheese cost 1/2 * $10 = $<<10*0.5=5>>5.
So Jack spent $24 + $5 = $<<24+5=29>>29 on water and cheese.
Since he started with $100, he now has $100 - $29 = $<<100-29=71>>71 left.
The answer is 71",886
887,887,"Q: Kyle is 5 years older than Julian. Julian is 20 years younger than Frederick. Frederick is 2 times older than Tyson. If Tyson is 20, how old is Kyle?
A: Let's think step by step.
Frederick is 20 * 2 = <<20*2=40>>40 years old
Julian is 40 - 20 = <<40-20=20>>20 years old
Kyle is 20 + 5 = <<20+5=25>>25 years old
#### 25","Q: Kyle is 5 years older than Julian. Julian is 20 years younger than Frederick. Frederick is 2 times older than Tyson. If Tyson is 20, how old is Kyle?
A: Let's think step by step.
Frederick is 20 * 2 = <<20*2=40>>40 years old
Julian is 40 - 20 = <<40-20=20>>20 years old
Kyle is 20 + 5 = <<20+5=25>>25 years old
The answer is 25",887
888,888,"Q: Teddy has 7 dogs and 8 cats. Ben has 9 more dogs than Teddy, and Dave has 13 more cats and 5 less dogs than Teddy. How many pets do all of them have combined?
A: Let's think step by step.
Teddy has 7+8 = <<7+8=15>>15 pets in total.
Ben has 9+7 = <<9+7=16>>16 dogs, which means he has 16 pets in total.
Dave has 13+8 = <<13+8=21>>21 cats.
Dave has 7-5 = <<7-5=2>>2 dogs.
Dave has 21+2 = <<21+2=23>>23 pets in total.
Combined, they have 15+16+23 = <<15+16+23=54>>54 pets in total.
#### 54","Q: Teddy has 7 dogs and 8 cats. Ben has 9 more dogs than Teddy, and Dave has 13 more cats and 5 less dogs than Teddy. How many pets do all of them have combined?
A: Let's think step by step.
Teddy has 7+8 = <<7+8=15>>15 pets in total.
Ben has 9+7 = <<9+7=16>>16 dogs, which means he has 16 pets in total.
Dave has 13+8 = <<13+8=21>>21 cats.
Dave has 7-5 = <<7-5=2>>2 dogs.
Dave has 21+2 = <<21+2=23>>23 pets in total.
Combined, they have 15+16+23 = <<15+16+23=54>>54 pets in total.
The answer is 54",888
889,889,"Q: Carrie wants to buy a new iPhone. The new iPhone costs $800. She can trade in her Samsung Galaxy for $240. She can make $80 per week babysitting. How many weeks does she have to work before she can purchase the iPhone?
A: Let's think step by step.
The total cost of the iPhone will cost Carrie $800 - $240 = $<<800-240=560>>560.
It will take her $560 / $80 = <<560/80=7>>7 weeks to earn enough money.
#### 7","Q: Carrie wants to buy a new iPhone. The new iPhone costs $800. She can trade in her Samsung Galaxy for $240. She can make $80 per week babysitting. How many weeks does she have to work before she can purchase the iPhone?
A: Let's think step by step.
The total cost of the iPhone will cost Carrie $800 - $240 = $<<800-240=560>>560.
It will take her $560 / $80 = <<560/80=7>>7 weeks to earn enough money.
The answer is 7",889
890,890,"Q: Javier is an Olympic javelin thrower.  In the last Olympics, he threw the javelin three times.  The first throw, he threw the javelin twice as far as he threw the javelin on his second throw, but only half as far as he threw it the third throw.  If the sum of all three throws was 1050 meters, then how far, in meters, did he throw the javelin on his first throw?
A: Let's think step by step.
Let x be the distance he threw the javelin on the first throw.
Thus, the sum of his three throws is x+0.5x+2x=1050 meters.
Thus, 3.5x=1050.
And we find the distance he threw the javelin on the first throw is x=<<300=300>>300 meters.
#### 300","Q: Javier is an Olympic javelin thrower.  In the last Olympics, he threw the javelin three times.  The first throw, he threw the javelin twice as far as he threw the javelin on his second throw, but only half as far as he threw it the third throw.  If the sum of all three throws was 1050 meters, then how far, in meters, did he throw the javelin on his first throw?
A: Let's think step by step.
Let x be the distance he threw the javelin on the first throw.
Thus, the sum of his three throws is x+0.5x+2x=1050 meters.
Thus, 3.5x=1050.
And we find the distance he threw the javelin on the first throw is x=<<300=300>>300 meters.
The answer is 300",890
892,892,"Q: An auto shop has a part that Clark needs for $80. Clark buys 7 of them and got a discount. If Clark only had to pay $439, how much was the discount?
A: Let's think step by step.
Originally the car parts would be a total of 80*7 = <<80*7=560>>560 dollars.
Clark got a discount for 560-439 = <<560-439=121>>121 dollars.
#### 121","Q: An auto shop has a part that Clark needs for $80. Clark buys 7 of them and got a discount. If Clark only had to pay $439, how much was the discount?
A: Let's think step by step.
Originally the car parts would be a total of 80*7 = <<80*7=560>>560 dollars.
Clark got a discount for 560-439 = <<560-439=121>>121 dollars.
The answer is 121",892
893,893,"Q: Kylie makes 10 beaded necklaces on Monday and 2 beaded necklaces on Tuesday. Then Kylie makes 5 beaded bracelets and 7 beaded earrings on Wednesday. 20 beads are needed to make one beaded necklace. 10 beads are needed to make one beaded bracelet. 5 beads are needed to make one beaded earring. How many beads does Kylie use in total to make her jewelry?
A: Let's think step by step.
Kylie makes 10 + 2 = <<10+2=12>>12 beaded necklaces
The number of beads used for the necklaces is 12 * 20 = <<12*20=240>>240 beads
The number of beads used for the bracelets is 5 * 10 = <<5*10=50>>50 beads
The number of beads used for the earrings is 7 * 5 = <<7*5=35>>35 beads
The total number of beads used is 240 + 50 + 35 = <<240+50+35=325>>325 beads
#### 325","Q: Kylie makes 10 beaded necklaces on Monday and 2 beaded necklaces on Tuesday. Then Kylie makes 5 beaded bracelets and 7 beaded earrings on Wednesday. 20 beads are needed to make one beaded necklace. 10 beads are needed to make one beaded bracelet. 5 beads are needed to make one beaded earring. How many beads does Kylie use in total to make her jewelry?
A: Let's think step by step.
Kylie makes 10 + 2 = <<10+2=12>>12 beaded necklaces
The number of beads used for the necklaces is 12 * 20 = <<12*20=240>>240 beads
The number of beads used for the bracelets is 5 * 10 = <<5*10=50>>50 beads
The number of beads used for the earrings is 7 * 5 = <<7*5=35>>35 beads
The total number of beads used is 240 + 50 + 35 = <<240+50+35=325>>325 beads
The answer is 325",893
895,895,"Q: Henrietta is repainting her house. The walls in the living room take up 600 square feet. She has three bedrooms. The walls in each bedroom take up 400 square feet. If one gallon of paint can cover 600 square feet, how many gallons of paint does Henrietta need to paint her house?
A: Let's think step by step.
The total square footage from the three bedrooms is 3 * 400 = <<3*400=1200>>1200 square feet.
The total square footage of the house is 1200 + 600 = <<1200+600=1800>>1800 square feet
Henrietta needs 1800 / 600 = <<1800/600=3>>3 gallons of paint
#### 3","Q: Henrietta is repainting her house. The walls in the living room take up 600 square feet. She has three bedrooms. The walls in each bedroom take up 400 square feet. If one gallon of paint can cover 600 square feet, how many gallons of paint does Henrietta need to paint her house?
A: Let's think step by step.
The total square footage from the three bedrooms is 3 * 400 = <<3*400=1200>>1200 square feet.
The total square footage of the house is 1200 + 600 = <<1200+600=1800>>1800 square feet
Henrietta needs 1800 / 600 = <<1800/600=3>>3 gallons of paint
The answer is 3",895
896,896,"Q: The math questions in a contest are divided into three rounds: easy, average, and hard. There are corresponding points given for each round. That is 2, 3, and 5 points for every correct answer in the easy, average, and hard rounds, respectively. Suppose Kim got 6 correct answers in the easy; 2 correct answers in the average; and 4 correct answers in the difficult round, what are her total points in the contest?
A: Let's think step by step.
Kim got 6 points/round x 2 round = <<6*2=12>>12 points in the easy round.
She got 2 points/round x 3 rounds = <<2*3=6>>6 points in the average round.
She got 4 points/round x 5 rounds = <<4*5=20>>20 points in the difficult round.
So her total points is 12 points + 6 points + 20 points = <<12+6+20=38>>38 points.
#### 38","Q: The math questions in a contest are divided into three rounds: easy, average, and hard. There are corresponding points given for each round. That is 2, 3, and 5 points for every correct answer in the easy, average, and hard rounds, respectively. Suppose Kim got 6 correct answers in the easy; 2 correct answers in the average; and 4 correct answers in the difficult round, what are her total points in the contest?
A: Let's think step by step.
Kim got 6 points/round x 2 round = <<6*2=12>>12 points in the easy round.
She got 2 points/round x 3 rounds = <<2*3=6>>6 points in the average round.
She got 4 points/round x 5 rounds = <<4*5=20>>20 points in the difficult round.
So her total points is 12 points + 6 points + 20 points = <<12+6+20=38>>38 points.
The answer is 38",896
898,898,"Q: Tony wants to build the longest rope he possibly can, so he collects all the rope in his home. He finds an 8-foot rope, a 20-foot rope, three 2 foot ropes, and a 7-foot rope. each knot between the ropes makes him lose 1.2 foot per knot. How long is his rope when he's done tying them all together?
A: Let's think step by step.
The combined length of all the rope is 41 feet because 8 + 20 + (2 x 3) + 7 = <<8+20+(2*3)+7=41>>41
He loses 6 feet from the knots because 5 x 1.2 = <<5*1.2=6>>6
The final length is 35 feet because 41 - 6 = <<41-6=35>>35
#### 35","Q: Tony wants to build the longest rope he possibly can, so he collects all the rope in his home. He finds an 8-foot rope, a 20-foot rope, three 2 foot ropes, and a 7-foot rope. each knot between the ropes makes him lose 1.2 foot per knot. How long is his rope when he's done tying them all together?
A: Let's think step by step.
The combined length of all the rope is 41 feet because 8 + 20 + (2 x 3) + 7 = <<8+20+(2*3)+7=41>>41
He loses 6 feet from the knots because 5 x 1.2 = <<5*1.2=6>>6
The final length is 35 feet because 41 - 6 = <<41-6=35>>35
The answer is 35",898
900,900,"Q: Mason opens the hood of his car and discovers that squirrels have been using his engine compartment to store nuts. If 2 busy squirrels have been stockpiling 30 nuts/day and one sleepy squirrel has been stockpiling 20 nuts/day, all for 40 days, how many nuts are in Mason's car?
A: Let's think step by step.
First find the number of nuts the two busy squirrels gather per day: 2 squirrels * 30 nuts/day/squirrel = <<2*30=60>>60 nuts/day
Then add the number the sleepy squirrel gathers each day: 60 nuts/day + 20 nuts/day = <<60+20=80>>80 nuts/day
Then multiply the number of nuts gathered daily by the number of days to find the total number of nuts gathered: 80 nuts/day * 40 days = <<80*40=3200>>3200 nuts
#### 3200","Q: Mason opens the hood of his car and discovers that squirrels have been using his engine compartment to store nuts. If 2 busy squirrels have been stockpiling 30 nuts/day and one sleepy squirrel has been stockpiling 20 nuts/day, all for 40 days, how many nuts are in Mason's car?
A: Let's think step by step.
First find the number of nuts the two busy squirrels gather per day: 2 squirrels * 30 nuts/day/squirrel = <<2*30=60>>60 nuts/day
Then add the number the sleepy squirrel gathers each day: 60 nuts/day + 20 nuts/day = <<60+20=80>>80 nuts/day
Then multiply the number of nuts gathered daily by the number of days to find the total number of nuts gathered: 80 nuts/day * 40 days = <<80*40=3200>>3200 nuts
The answer is 3200",900
903,903,"Q: Margaux owns a money lending company. Her friend pays her $5 per day, her brother $8 per day, and her cousin $4 per day. How much money will she collect after 7 days?
A: Let's think step by step.
Her friend will pay $5 x 7 = $<<5*7=35>>35 after 7 days.
Her brother will pay $8 x 7 = $<<8*7=56>>56 after 7 days.
Her cousin will pay $4 x 7 = $<<4*7=28>>28 after 7 days.
Therefore, she will be able to collect $35 + $56 + $28 = $<<35+56+28=119>>119 after 7 days.
#### 119","Q: Margaux owns a money lending company. Her friend pays her $5 per day, her brother $8 per day, and her cousin $4 per day. How much money will she collect after 7 days?
A: Let's think step by step.
Her friend will pay $5 x 7 = $<<5*7=35>>35 after 7 days.
Her brother will pay $8 x 7 = $<<8*7=56>>56 after 7 days.
Her cousin will pay $4 x 7 = $<<4*7=28>>28 after 7 days.
Therefore, she will be able to collect $35 + $56 + $28 = $<<35+56+28=119>>119 after 7 days.
The answer is 119",903
904,904,"Q: Audrey's key lime pie calls for 1/4 cup of key lime juice but she likes to double this amount to make it extra tart.  Each key lime yields 1 tablespoon of juice.  There are 16 tablespoons in 1 cup.  How many key limes does Audrey need?
A: Let's think step by step.
Her recipe calls for 1/4 cup of juice but she wants to double that so she needs 1/4+1/4 = 1/2 cup of lime juice
16 tablespoons are in 1 cup and she only needs 1/2 cup so she needs 16*.5 = <<16*.5=8>>8 tablespoons of juice
1 key lime yields 1 tablespoon of juice and she needs 8 tablespoons so she needs 1*8 = <<1*8=8>>8 key limes
#### 8","Q: Audrey's key lime pie calls for 1/4 cup of key lime juice but she likes to double this amount to make it extra tart.  Each key lime yields 1 tablespoon of juice.  There are 16 tablespoons in 1 cup.  How many key limes does Audrey need?
A: Let's think step by step.
Her recipe calls for 1/4 cup of juice but she wants to double that so she needs 1/4+1/4 = 1/2 cup of lime juice
16 tablespoons are in 1 cup and she only needs 1/2 cup so she needs 16*.5 = <<16*.5=8>>8 tablespoons of juice
1 key lime yields 1 tablespoon of juice and she needs 8 tablespoons so she needs 1*8 = <<1*8=8>>8 key limes
The answer is 8",904
906,906,"Q: The bus started its route. At its first stop, 7 people got on. At the second stop, 3 people got off, and 5 people got on. At the third stop, 2 people got off, and 4 people got on. How many passengers are now on the bus?
A: Let's think step by step.
There are 7 people on the bus after the first stop.
There are 7+5-3=<<7+5-3=9>>9 people on the bus after the second stop.
There are 9+4-2=<<9+4-2=11>>11 people on the bus after the third stop.
11 passengers are now on the bus.
#### 11","Q: The bus started its route. At its first stop, 7 people got on. At the second stop, 3 people got off, and 5 people got on. At the third stop, 2 people got off, and 4 people got on. How many passengers are now on the bus?
A: Let's think step by step.
There are 7 people on the bus after the first stop.
There are 7+5-3=<<7+5-3=9>>9 people on the bus after the second stop.
There are 9+4-2=<<9+4-2=11>>11 people on the bus after the third stop.
11 passengers are now on the bus.
The answer is 11",906
907,907,"Q: A store received 20 pallets of paper products to stock. Half the pallets were paper towels, a quarter were tissues, and a fifth were paper plates. The rest were paper cups. How many pallets of paper cups did the store receive?
A: Let's think step by step.
The store received 20 / 2 = <<20/2=10>>10 pallets of paper towels.
They received 20 / 4 = <<20/4=5>>5 pallets of tissues.
They received 20 / 5 = <<20/5=4>>4 pallets of paper plates.
Thus, the store received 20 - 10 - 5 - 4 = <<20-10-5-4=1>>1 pallet of paper cups.
#### 1","Q: A store received 20 pallets of paper products to stock. Half the pallets were paper towels, a quarter were tissues, and a fifth were paper plates. The rest were paper cups. How many pallets of paper cups did the store receive?
A: Let's think step by step.
The store received 20 / 2 = <<20/2=10>>10 pallets of paper towels.
They received 20 / 4 = <<20/4=5>>5 pallets of tissues.
They received 20 / 5 = <<20/5=4>>4 pallets of paper plates.
Thus, the store received 20 - 10 - 5 - 4 = <<20-10-5-4=1>>1 pallet of paper cups.
The answer is 1",907
909,909,"Q: In a compound, the number of cats is 20% less than the number of dogs. There are also twice as many frogs as the number of dogs in the compound. Calculate the total number of animals present in the compound if there are 160 frogs.
A: Let's think step by step.
There are twice as many frogs as dogs in the compound, meaning there are 160/2 = <<160/2=80>>80 dogs.
The total number of frogs and dogs in the compound is 80+160 = <<80+160=240>>240
The number of cats is less than 20% of the number of dogs, which means there are 20/100*80 = <<20/100*80=16>>16 dogs more than the number of cats.
Therefore, the number of cats is 80-16 = <<80-16=64>>64 cats
The total number of animals in the compound is 64 cats +240 dogs and frogs = <<64+240=304>>304 animals.
#### 304","Q: In a compound, the number of cats is 20% less than the number of dogs. There are also twice as many frogs as the number of dogs in the compound. Calculate the total number of animals present in the compound if there are 160 frogs.
A: Let's think step by step.
There are twice as many frogs as dogs in the compound, meaning there are 160/2 = <<160/2=80>>80 dogs.
The total number of frogs and dogs in the compound is 80+160 = <<80+160=240>>240
The number of cats is less than 20% of the number of dogs, which means there are 20/100*80 = <<20/100*80=16>>16 dogs more than the number of cats.
Therefore, the number of cats is 80-16 = <<80-16=64>>64 cats
The total number of animals in the compound is 64 cats +240 dogs and frogs = <<64+240=304>>304 animals.
The answer is 304",909
910,910,"Q: John buys 1/2 gallon jugs of cold brew coffee every 4 days.  How many cups of coffee does he drink a day?
A: Let's think step by step.
He drinks 128/2 = <<128/2=64>>64 ounces of coffee every 4 days
That means he drinks 64/4 = <<64/4=16>>16 ounces of coffee a day
So he drinks 16/8 = <<16/8=2>>2 cups a day
#### 2","Q: John buys 1/2 gallon jugs of cold brew coffee every 4 days.  How many cups of coffee does he drink a day?
A: Let's think step by step.
He drinks 128/2 = <<128/2=64>>64 ounces of coffee every 4 days
That means he drinks 64/4 = <<64/4=16>>16 ounces of coffee a day
So he drinks 16/8 = <<16/8=2>>2 cups a day
The answer is 2",910
911,911,"Q: It took an alligator named Paul 4 hours to walk from his home at the River Nile to the Nile Delta.  On the return journey, Paul traveled with six other alligators, the journey taking 2 more hours than Paul took to walk to the Nile Delta, to reach their home at the River Nile. What's the combined time the alligators walked?
A: Let's think step by step.
If on the return journey to its home, the alligator took 2 more hours than it took to travel to the Nile Delta, Paul took 4+2=<<4+2=6>>6 hours to travel back to its home.
The total time Paul took to travel from its home to the Nile Delta and back is 6+4=<<6+4=10>>10
On his return journey, Paul traveled with six other alligators, and since each alligator traveled for six hours up the Nile to their home, they took a total of 6*6=<<6*6=36>>36 hours to do so.
Together with Paul, all the alligators took 10+36=<<10+36=46>>46 hours traveling between Nile Delta and up the Nile.
#### 46","Q: It took an alligator named Paul 4 hours to walk from his home at the River Nile to the Nile Delta.  On the return journey, Paul traveled with six other alligators, the journey taking 2 more hours than Paul took to walk to the Nile Delta, to reach their home at the River Nile. What's the combined time the alligators walked?
A: Let's think step by step.
If on the return journey to its home, the alligator took 2 more hours than it took to travel to the Nile Delta, Paul took 4+2=<<4+2=6>>6 hours to travel back to its home.
The total time Paul took to travel from its home to the Nile Delta and back is 6+4=<<6+4=10>>10
On his return journey, Paul traveled with six other alligators, and since each alligator traveled for six hours up the Nile to their home, they took a total of 6*6=<<6*6=36>>36 hours to do so.
Together with Paul, all the alligators took 10+36=<<10+36=46>>46 hours traveling between Nile Delta and up the Nile.
The answer is 46",911
915,915,"Q: A sixty bulb watt uses 60 watts of power each day. If Allyn has 40 such bulbs in his house and pays an electricity bill of twenty cents per power watt used, calculate Allyn's total monthly expenses on electricity in June.
A: Let's think step by step.
If each bulb uses 60 watts each day, the 40 bulbs that Allyn has uses 60*40 = <<60*40=2400>>2400 watts of power each day.
In June, with 30 days, the bulbs will use 30*2400 = <<30*2400=72000>>72000 watts of power.
If Allyn is charged an electricity bill of twenty cents per power watt used, in June she will pay 72000*$0.20 = $<<72000*0.20=14400>>14400
#### 14400","Q: A sixty bulb watt uses 60 watts of power each day. If Allyn has 40 such bulbs in his house and pays an electricity bill of twenty cents per power watt used, calculate Allyn's total monthly expenses on electricity in June.
A: Let's think step by step.
If each bulb uses 60 watts each day, the 40 bulbs that Allyn has uses 60*40 = <<60*40=2400>>2400 watts of power each day.
In June, with 30 days, the bulbs will use 30*2400 = <<30*2400=72000>>72000 watts of power.
If Allyn is charged an electricity bill of twenty cents per power watt used, in June she will pay 72000*$0.20 = $<<72000*0.20=14400>>14400
The answer is 14400",915
916,916,"Q: The age difference between Asaf and Alexander's age is half the total number of pencils Asaf has. The sum of their ages is 140, and Asaf is 50 years old. If Alexander has 60 more pencils than Asaf, calculate the total number of pencils they have together.
A: Let's think step by step.
If the sum of their ages is 140, and Asaf is 50 years old, Alexander is 140-50 = <<140-50=90>>90 years old.
The age difference between Asaf and Alexander's age is 90-50 = <<90-50=40>>40
Since the age difference between Asaf and Alexander's age is half the total number of pencils Asaf has, Asaf has 2*40 = <<2*40=80>>80 pencils.
If Alexander has 60 more pencils than Asaf, Alexander has 80+60= <<60+80=140>>140 pencils.
Together, they have 140 + 80 = <<140+80=220>>220 pencils
#### 220","Q: The age difference between Asaf and Alexander's age is half the total number of pencils Asaf has. The sum of their ages is 140, and Asaf is 50 years old. If Alexander has 60 more pencils than Asaf, calculate the total number of pencils they have together.
A: Let's think step by step.
If the sum of their ages is 140, and Asaf is 50 years old, Alexander is 140-50 = <<140-50=90>>90 years old.
The age difference between Asaf and Alexander's age is 90-50 = <<90-50=40>>40
Since the age difference between Asaf and Alexander's age is half the total number of pencils Asaf has, Asaf has 2*40 = <<2*40=80>>80 pencils.
If Alexander has 60 more pencils than Asaf, Alexander has 80+60= <<60+80=140>>140 pencils.
Together, they have 140 + 80 = <<140+80=220>>220 pencils
The answer is 220",916
918,918,"Q: The house is 20.5 feet by 10 feet. The porch measures 6 feet by 4.5 feet. The house and the porch need shingles. How many square feet of shingles will be needed to roof the house and the porch?
A: Let's think step by step.
House = 20.5 * 10 = <<20.5*10=205>>205 square feet
Porch = 6 * 4.5 = <<6*4.5=27>>27 square feet
205 + 27 = <<205+27=232>>232 square feet
232 square feet of shingles will be needed.
#### 232","Q: The house is 20.5 feet by 10 feet. The porch measures 6 feet by 4.5 feet. The house and the porch need shingles. How many square feet of shingles will be needed to roof the house and the porch?
A: Let's think step by step.
House = 20.5 * 10 = <<20.5*10=205>>205 square feet
Porch = 6 * 4.5 = <<6*4.5=27>>27 square feet
205 + 27 = <<205+27=232>>232 square feet
232 square feet of shingles will be needed.
The answer is 232",918
919,919,"Q: Aisha enjoys listening to music on her mp3 player. She starts with 500 songs on her mp3 player, then adds another 500 the week after that. She realizes her mp3 player has a large capacity for storing songs so she adds twice the amount she already had on her mp3 player. After a while, though, she decides that she doesn't like 50 of the songs and removes them. How many songs are on Aisha's mp3 player now?
A: Let's think step by step.
Aisha starts with 500 songs + 500 songs = <<500+500=1000>>1000 songs added to her mp3 player in the first two weeks.
After that Aisha adds twice that amount to her mp3 player, 1000 x 2 = <<1000*2=2000>>2000 songs added.
She now has 1000 + 2000 = <<1000+2000=3000>>3000 songs on her mp3 player.
However, she decides she wants to remove 50 of them, 3000 - 50 = <<3000-50=2950>>2950 songs on her mp3 player.
#### 2,950","Q: Aisha enjoys listening to music on her mp3 player. She starts with 500 songs on her mp3 player, then adds another 500 the week after that. She realizes her mp3 player has a large capacity for storing songs so she adds twice the amount she already had on her mp3 player. After a while, though, she decides that she doesn't like 50 of the songs and removes them. How many songs are on Aisha's mp3 player now?
A: Let's think step by step.
Aisha starts with 500 songs + 500 songs = <<500+500=1000>>1000 songs added to her mp3 player in the first two weeks.
After that Aisha adds twice that amount to her mp3 player, 1000 x 2 = <<1000*2=2000>>2000 songs added.
She now has 1000 + 2000 = <<1000+2000=3000>>3000 songs on her mp3 player.
However, she decides she wants to remove 50 of them, 3000 - 50 = <<3000-50=2950>>2950 songs on her mp3 player.
The answer is 2,950",919
920,920,"Q: Betty is planning to host her friends over for a party. She buys drinks, cakes, and ice creams at a unit cost of $2, $10, and $5 respectively. How much does she spend if she buys 10 drinks, 5 cakes, and 100 ice creams?
A: Let's think step by step.
The amount she spends on buying drinks is $2*10= $<<2*10=20>>20.
The amount she spends on buying cakes is $10*5= $<<10*5=50>>50.
The amount she spends on buying ice creams is $5*100=$<<5*100=500>>500.
The total amount she spends is $20+$50+$500=$<<20+50+500=570>>570
#### 570","Q: Betty is planning to host her friends over for a party. She buys drinks, cakes, and ice creams at a unit cost of $2, $10, and $5 respectively. How much does she spend if she buys 10 drinks, 5 cakes, and 100 ice creams?
A: Let's think step by step.
The amount she spends on buying drinks is $2*10= $<<2*10=20>>20.
The amount she spends on buying cakes is $10*5= $<<10*5=50>>50.
The amount she spends on buying ice creams is $5*100=$<<5*100=500>>500.
The total amount she spends is $20+$50+$500=$<<20+50+500=570>>570
The answer is 570",920
921,921,"Q: There were 90 people at the summer picnic.  There were 50 soda cans, 50 plastic bottles of sparkling water, and 50 glass bottles of juice.  One-half of the guests drank soda, one-third of the guests drank sparkling water, and four-fifths of the juices were consumed.  How many recyclable cans and bottles were collected?
A: Let's think step by step.
The soda cans were consumed by 90 / 2 = <<90/2=45>>45 guests.
The sparkling water was consumed by 90 / 3 = <<90/3=30>>30 guests.
The juice bottles were consumed by 4/5 x 50 = <<4/5*50=40>>40 guests
In total there are 45 + 30 + 40 = <<45+30+40=115>>115 recyclable cans and bottles.
#### 115","Q: There were 90 people at the summer picnic.  There were 50 soda cans, 50 plastic bottles of sparkling water, and 50 glass bottles of juice.  One-half of the guests drank soda, one-third of the guests drank sparkling water, and four-fifths of the juices were consumed.  How many recyclable cans and bottles were collected?
A: Let's think step by step.
The soda cans were consumed by 90 / 2 = <<90/2=45>>45 guests.
The sparkling water was consumed by 90 / 3 = <<90/3=30>>30 guests.
The juice bottles were consumed by 4/5 x 50 = <<4/5*50=40>>40 guests
In total there are 45 + 30 + 40 = <<45+30+40=115>>115 recyclable cans and bottles.
The answer is 115",921
922,922,"Q: Cadence has worked for her new company five months longer than she worked for her old company. If she worked at her old company for 3 years earning $5000 per month, and she's now earning 20% more in the new company, calculate the total amount of money she's earned in both companies in the period she's worked for them?
A: Let's think step by step.
In her old company, if she worked for three years, the total number of months she was paid for is 3 years*12, which is the number of months in a year = <<3*12=36>>36 months.
If each month she was paid $5000, her total earnings in the old company were $5000* 36 =$<<5000*36=180000>>180000
In her new company, she is paid 20% more, which is 20/100*$5000 = $<<20/100*5000=1000>>1000 per month more than what she was paid at the old company.
In total, she earns $5000+$1000 = $<<5000+1000=6000>>6000 per month in her new company.
Since she's worked five months more in the new company than the old company, she has worked for 36+5 = <<36+5=41>>41 months in the new company.
The total amount she's earned in the new company is $6000*41 = $<<6000*41=246000>>246000
The combined total for both companies is $246000+$180000 = $<<246000+180000=426000>>426000
#### 426000","Q: Cadence has worked for her new company five months longer than she worked for her old company. If she worked at her old company for 3 years earning $5000 per month, and she's now earning 20% more in the new company, calculate the total amount of money she's earned in both companies in the period she's worked for them?
A: Let's think step by step.
In her old company, if she worked for three years, the total number of months she was paid for is 3 years*12, which is the number of months in a year = <<3*12=36>>36 months.
If each month she was paid $5000, her total earnings in the old company were $5000* 36 =$<<5000*36=180000>>180000
In her new company, she is paid 20% more, which is 20/100*$5000 = $<<20/100*5000=1000>>1000 per month more than what she was paid at the old company.
In total, she earns $5000+$1000 = $<<5000+1000=6000>>6000 per month in her new company.
Since she's worked five months more in the new company than the old company, she has worked for 36+5 = <<36+5=41>>41 months in the new company.
The total amount she's earned in the new company is $6000*41 = $<<6000*41=246000>>246000
The combined total for both companies is $246000+$180000 = $<<246000+180000=426000>>426000
The answer is 426000",922
